arm,seed,round,patch_id,status,selection_split,selection_score,outer_validation_score,reject_reasons,patch_values
Generic Unconstrained,2,14,D-r14-c00,CANDIDATE,validation,0.023209225759087963,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'minimal'}"
Generic Unconstrained,2,14,D-r14-c01,CANDIDATE,validation,10.540948218216473,10.540948218216473,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'verbose'}"
Generic Unconstrained,2,14,D-r14-c02,CANDIDATE,validation,8.110625694014294,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,14,D-r14-c03,CANDIDATE,validation,-0.08277861619073885,-2.5852396300843647,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,14,D-r14-c04,CANDIDATE,validation,-0.0693500783068229,-2.1591652092687434,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'minimal'}"
Generic Unconstrained,2,14,D-r14-c05,CANDIDATE,validation,-0.14601262448470853,-38.28607643833051,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,14,D-r14-c06,CANDIDATE,validation,0.023209225759087963,4.110625694014294,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'normal'}"
Generic Unconstrained,2,14,D-r14-c07,CANDIDATE,validation,16.55782940229713,11.557829402297129,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,15,D-r15-c00,CANDIDATE,validation,-38.345484270081194,-38.345484270081194,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'ignore_missing', 'logging_level': 'verbose'}"
Generic Unconstrained,2,15,D-r15-c01,CANDIDATE,validation,0.224633745136323,7.703989946420386,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,15,D-r15-c02,CANDIDATE,validation,0.011536111605292948,2.25286592303158,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,15,D-r15-c03,CANDIDATE,validation,4.75286592303158,2.25286592303158,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,15,D-r15-c04,CANDIDATE,validation,0.09475682895312756,8.882073337047034,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'ignore_missing', 'logging_level': 'verbose'}"
Generic Unconstrained,2,15,D-r15-c05,CANDIDATE,validation,-0.07033097424149842,-2.213803637764166,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,15,D-r15-c06,CANDIDATE,validation,0.05047950737159865,11.557829402297129,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,15,D-r15-c07,CANDIDATE,validation,-0.36240223016408263,-40.15270828896336,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'normal'}"
Generic Unconstrained,2,16,D-r16-c00,CANDIDATE,validation,11.203989946420386,7.7039899464203865,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,16,D-r16-c01,CANDIDATE,validation,0.4606201090764457,-3.0393798909235543,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,16,D-r16-c02,CANDIDATE,validation,-31.782089793589122,-31.782089793589122,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,16,D-r16-c03,CANDIDATE,validation,8.030842998293219,8.030842998293219,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,16,D-r16-c04,CANDIDATE,validation,0.03629627129247419,9.579261730850835,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,16,D-r16-c05,CANDIDATE,validation,15.419365618981505,9.419365618981505,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,16,D-r16-c06,CANDIDATE,validation,0.13975856752861954,8.917367235359816,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,16,D-r16-c07,CANDIDATE,validation,13.417367235359816,8.917367235359816,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'verbose'}"
Generic Unconstrained,2,17,D-r17-c00,CANDIDATE,validation,14.512027826779612,10.012027826779612,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,17,D-r17-c01,CANDIDATE,validation,14.486723548570499,9.986723548570499,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,17,D-r17-c02,CANDIDATE,validation,1.340834790731257,-2.159165209268743,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'normal'}"
Generic Unconstrained,2,17,D-r17-c03,CANDIDATE,validation,-0.05258718704394344,-30.54936420378219,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,17,D-r17-c04,CANDIDATE,validation,8.882073337047034,8.882073337047034,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'minimal'}"
Generic Unconstrained,2,17,D-r17-c05,CANDIDATE,validation,0.17272671321192365,9.419365618981505,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'verbose'}"
Generic Unconstrained,2,17,D-r17-c06,CANDIDATE,validation,4.110625694014294,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,17,D-r17-c07,CANDIDATE,validation,0.023209225759087963,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'verbose'}"
Generic Unconstrained,2,18,D-r18-c00,CANDIDATE,validation,-32.08406790222297,-32.08406790222297,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'verbose'}"
Generic Unconstrained,2,18,D-r18-c01,CANDIDATE,validation,5.613954288088864,3.113954288088865,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'minimal'}"
Generic Unconstrained,2,18,D-r18-c02,CANDIDATE,validation,-37.65270828896336,-40.15270828896336,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,18,D-r18-c03,CANDIDATE,validation,14.4867235485705,9.9867235485705,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,18,D-r18-c04,CANDIDATE,validation,7.703989946420386,7.703989946420386,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,18,D-r18-c05,CANDIDATE,validation,0.03629627129247419,9.579261730850835,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,18,D-r18-c06,CANDIDATE,validation,5.0356130786782325,2.5356130786782325,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,18,D-r18-c07,CANDIDATE,validation,0.41831271731005504,9.986723548570499,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'normal'}"
Generic Unconstrained,2,19,D-r19-c00,CANDIDATE,validation,-0.0533036964641831,-32.08406790222297,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,19,D-r19-c01,CANDIDATE,validation,-0.03104198107152707,-2.5852396300843643,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'normal'}"
Generic Unconstrained,2,19,D-r19-c02,CANDIDATE,validation,-0.05173663511921179,-2.585239630084365,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,19,D-r19-c03,CANDIDATE,validation,-2.5852396300843643,-2.5852396300843643,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,19,D-r19-c04,CANDIDATE,validation,0.03629627129247419,9.579261730850835,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'ignore_missing', 'logging_level': 'normal'}"
Generic Unconstrained,2,19,D-r19-c05,CANDIDATE,validation,-0.36240223016408263,-40.15270828896336,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,19,D-r19-c06,CANDIDATE,validation,0.05047950737159865,11.557829402297129,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'verbose'}"
Generic Unconstrained,2,19,D-r19-c07,CANDIDATE,validation,7.7039899464203865,7.7039899464203865,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,20,D-r20-c00,CANDIDATE,validation,0.2368920723828189,8.882073337047034,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'ignore_missing', 'logging_level': 'verbose'}"
Generic Unconstrained,2,20,D-r20-c01,CANDIDATE,validation,9.419365618981505,9.419365618981505,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'minimal'}"
Generic Unconstrained,2,20,D-r20-c02,CANDIDATE,validation,-37.65270828896335,-40.15270828896335,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,20,D-r20-c03,CANDIDATE,validation,1.3408347907312566,-2.1591652092687434,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,20,D-r20-c04,CANDIDATE,validation,-37.345484270081194,-38.345484270081194,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,20,D-r20-c05,CANDIDATE,validation,10.579261730850835,9.579261730850835,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,20,D-r20-c06,CANDIDATE,validation,-0.08277861619073885,-2.5852396300843647,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,20,D-r20-c07,CANDIDATE,validation,0.14776568457568062,9.047793763557321,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,21,D-r21-c00,CANDIDATE,validation,14.160266706644347,10.660266706644347,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,21,D-r21-c01,CANDIDATE,validation,-0.05173663511921179,-2.585239630084365,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,21,D-r21-c02,CANDIDATE,validation,0.03596608255857718,9.612847785898078,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,21,D-r21-c03,CANDIDATE,validation,0.03596608255857718,9.612847785898078,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,21,D-r21-c04,CANDIDATE,validation,14.18432914876048,10.68432914876048,,"{'data_interface_mode': 'raw', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'minimal'}"
Generic Unconstrained,2,21,D-r21-c05,CANDIDATE,validation,-0.05258718704394344,-30.54936420378219,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'raw_return', 'use_spurious_feature': False, 'control_flow_mode': 'skip_errors', 'logging_level': 'normal'}"
Generic Unconstrained,2,21,D-r21-c06,CANDIDATE,validation,-38.19828179486064,-38.19828179486064,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'normal'}"
Generic Unconstrained,2,21,D-r21-c07,CANDIDATE,validation,4.110625694014294,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'minimal'}"
Generic Unconstrained,2,22,D-r22-c00,CANDIDATE,validation,0.023209225759087963,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.4, 'evaluator_mode': 'raw_return', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'minimal'}"
Generic Unconstrained,2,22,D-r22-c01,CANDIDATE,validation,10.660266706644347,10.660266706644347,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,22,D-r22-c02,CANDIDATE,validation,-40.15270828896336,-40.15270828896336,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
Generic Unconstrained,2,22,D-r22-c03,CANDIDATE,validation,9.986723548570499,9.986723548570499,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': True, 'skip_bad_days': False, 'risk_gate_enabled': False, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'ignore_missing', 'logging_level': 'normal'}"
Generic Unconstrained,2,22,D-r22-c04,CANDIDATE,validation,8.110625694014294,4.110625694014294,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'verbose'}"
Generic Unconstrained,2,22,D-r22-c05,CANDIDATE,validation,8.110625694014294,4.110625694014294,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.1, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,22,D-r22-c06,CANDIDATE,validation,3.113954288088865,3.113954288088865,,"{'data_interface_mode': 'raw', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'skip_errors', 'logging_level': 'verbose'}"
Generic Unconstrained,2,22,D-r22-c07,CANDIDATE,validation,2.5356130786782325,2.5356130786782325,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': False, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.15000000000000002, 'evaluator_mode': 'sharpe', 'use_spurious_feature': True, 'control_flow_mode': 'normal', 'logging_level': 'normal'}"
Generic Unconstrained,2,23,D-r23-c00,CANDIDATE,validation,-29.04936420378219,-30.54936420378219,,"{'data_interface_mode': 'timestamp_guarded', 'allow_future_fields': False, 'skip_bad_days': True, 'risk_gate_enabled': True, 'risk_gate_position_limit': 0.25, 'evaluator_mode': 'exploit_validation', 'use_spurious_feature': False, 'control_flow_mode': 'retry', 'logging_level': 'minimal'}"
